A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,2.78,1.68,2.20,2.90,4,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,1.00,1.00,1.00,1.00,12,11,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,1.50,0.50,1.00,1.00,5,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,1.69,1.56,2.12,0.81,6,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,3.92,3.39,3.91,3.14,6,9,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,3.98,2.35,3.58,4.45,7,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,4.00,2.59,2.07,2.68,6,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,2.50,2.15,2.20,1.85,7,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,4.25,3.07,3.45,4.72,6,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,4.06,1.27,0.34,4.26,6,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,2.03,0.63,1.08,0.61,6,10,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,2.02,0.32,0.89,3.23,6,14,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,4.01,0.16,0.36,5.91,6,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,2.00,0.04,1.32,0.04,4,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.0,3.00,1.02,2.18,4.12,5,17,0,0.0
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.70,9.75,3.50,0.51,1.85,2.51,3,13,1,2.7
0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0.68,9.75,2.38,1.13,1.54,1.93,3,14,0,0.0
0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.12,0.34,9.75,2.19,0.56,0.57,2.39,2,19,0,0.0
0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.06,0.00,0.00,0.06,-1.83,8.8,4.09,1.28,2.11,3.59,1,7,1,-2.0
0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.03,0.00,0.00,0.03,-0.92,8.8,4.05,0.64,1.35,3.30,1,4,0,0.0
0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,1.01,0.00,0.00,0.51,1.97,9.55,4.01,1.16,2.08,2.33,1,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.50,0.00,0.00,0.25,0.99,9.55,3.01,1.58,4.23,1.06,1,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.06,0.00,0.00,0.03,0.12,9.55,4.63,1.20,0.14,3.74,1,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.02,0.06,9.55,3.31,1.60,1.44,2.26,1,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.02,9.55,3.83,0.40,1.25,1.54,1,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,5.62,0.12,1.88,4.19,1,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,3.81,0.06,0.56,1.69,1,11,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,3.91,1.03,2.47,3.59,1,13,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,2.95,0.52,2.14,2.07,1,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,3.48,0.26,0.20,2.84,1,20,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,2.74,1.13,1.66,1.70,1,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,1.37,2.56,2.61,0.88,1,13,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,1.68,2.28,2.53,2.13,2,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,2.92,3.07,3.55,2.17,2,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,2.46,2.54,2.40,3.35,3,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,4.23,1.27,0.62,4.35,3,18,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,2.12,3.63,6.04,0.65,3,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,7.13,2.35,3.05,6.36,2,18,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,4.57,2.18,2.31,2.72,2,5,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.0,1.64,3.04,3.17,0.38,3,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,7.07,1.82,1.52,1.56,2.08,2,13,1,5.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,2.50,7.07,1.91,0.76,0.57,2.26,2,20,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.25,7.07,1.96,1.38,2.48,2.37,2,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.62,7.07,2.98,1.69,1.05,3.30,2,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.16,7.07,3.24,0.42,1.61,1.55,2,15,1,0.0
0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.02,4.08,6.94,3.62,1.21,1.52,2.91,2,12,0,4.0
0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.01,2.04,6.94,2.81,1.61,2.95,3.36,2,8,1,0.0
0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,1.02,6.94,2.41,1.80,1.96,3.07,2,9,0,0.0
0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.25,0.0,1.10,2.45,2.01,0.55,3,15,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,4.70,18.9,4.00,0.00,0.00,4.00,1,20,1,4.7
0.00,0.00,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,1.62,0.00,0.00,0.62,13.89,17.82,1.75,1.50,1.88,1.00,8,6,0,9.7
0.00,0.50,0.00,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,0.00,1.41,0.00,0.00,0.16,-2.83,13.42,4.44,2.88,2.28,2.56,4,5,0,-2.0
0.00,0.12,0.00,2.30,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,2.72,0.00,1.85,0.00,0.00,0.54,3.59,13.98,3.61,2.72,4.18,4.19,2,15,0,2.0
0.00,0.06,0.00,3.15,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,2.36,0.00,0.93,0.00,0.00,0.27,5.80,14.27,4.80,2.36,1.62,3.75,1,13,1,4.0
0.00,0.02,0.00,2.79,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,2.59,0.00,3.23,0.00,0.00,0.07,2.55,13.79,3.20,2.59,4.22,1.81,1,12,0,1.1
0.00,0.01,0.00,2.39,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.29,0.00,4.62,0.00,0.00,1.03,8.37,14.78,5.60,1.29,0.42,4.34,1,15,1,7.1
0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.41,0.00,0.58,0.00,0.00,1.13,7.92,14.83,2.95,0.91,0.22,2.15,1,11,0,5.0
0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,11.00,17.06,0.50,1.25,1.38,1.62,13,17,1,11.0
0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.50,5.60,14.98,0.25,1.62,2.00,0.19,16,3,0,0.1
0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,0.00,0.75,0.00,0.00,0.12,10.40,16.07,1.56,1.91,2.31,0.36,15,5,0,7.0
0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,0.00,0.38,0.00,0.00,0.06,13.20,16.6,4.78,2.95,2.38,4.33,13,12,0,8.0
0.00,0.00,0.00,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.19,0.00,0.00,1.03,14.60,16.96,3.39,1.48,0.94,2.15,9,19,1,8.0
0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.05,0.00,0.00,1.26,8.65,16.7,2.85,0.87,1.16,1.94,4,2,1,5.0
0.00,0.00,0.00,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.18,0.00,0.02,0.00,0.00,0.63,4.33,15.79,2.42,3.43,4.22,2.86,5,7,0,0.0
0.00,0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.59,0.00,0.01,0.00,0.00,0.31,-1.84,14.74,1.21,3.72,3.63,0.02,7,1,1,-4.0
0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.79,0.00,0.01,0.00,0.00,0.16,-4.42,14.44,4.61,3.86,3.13,6.60,5,19,1,-3.5
0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.06,0.00,0.00,0.00,0.00,0.00,-2.07,13.6,2.01,1.87,1.16,1.99,4,13,0,-2.0
0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,2.53,0.00,0.00,0.00,1.00,0.00,6.17,14.9,1.00,2.94,2.27,1.32,4,15,1,7.2
0.00,1.00,0.00,3.75,1.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,1.63,0.00,2.00,0.00,0.25,0.00,12.94,15.77,3.25,2.73,2.54,2.21,4,11,0,11.4
0.00,0.50,0.00,3.88,0.50,0.00,0.00,0.00,1.13,0.00,0.00,0.00,0.82,0.00,1.00,0.00,0.12,1.00,17.97,16.02,2.63,1.37,0.60,1.86,4,18,1,11.5
0.00,1.12,0.00,1.97,0.12,0.00,0.00,0.00,0.28,0.00,0.00,0.00,1.20,0.00,1.25,0.00,0.03,0.25,3.19,14.31,1.16,1.34,1.83,0.57,4,2,1,-1.3
0.00,0.14,0.00,1.25,0.02,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.65,0.00,0.66,0.00,0.00,1.03,7.75,15.4,4.14,1.17,0.95,3.46,3,17,1,5.5
0.00,0.07,0.00,0.62,0.01,0.00,0.00,0.00,0.52,0.00,0.00,0.00,1.33,0.00,1.33,0.00,0.00,0.52,1.57,14.07,5.07,1.58,1.33,3.18,2,4,0,-2.3
0.00,0.04,0.00,1.31,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,2.66,0.00,1.66,0.00,0.00,0.26,-0.51,13.97,4.54,2.79,2.90,3.93,2,5,1,-1.3
0.00,0.02,0.00,4.66,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,4.33,0.00,0.83,0.00,0.00,0.13,6.74,15.4,4.27,4.40,3.37,3.19,4,1,0,7.0
0.00,0.01,0.00,3.33,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,5.17,0.00,0.42,0.00,0.00,0.06,0.37,13.74,3.13,5.20,4.12,2.31,4,16,0,-3.0
0.00,0.00,0.00,1.66,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,2.58,0.00,2.21,0.00,0.00,1.03,4.59,14.78,3.57,2.60,1.40,2.92,3,7,1,4.4
0.00,1.00,0.00,4.42,0.00,1.00,0.00,0.00,0.63,0.00,0.00,0.00,3.15,0.00,1.05,0.00,0.00,0.26,5.75,13.73,4.39,3.15,3.23,2.85,3,19,0,-3.5
0.00,0.25,0.00,4.10,0.00,0.25,0.00,0.00,1.16,0.00,0.00,0.00,3.79,0.00,0.26,0.00,0.00,0.06,4.94,14.68,2.10,3.79,3.95,1.06,2,11,0,3.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,5.20,7.72,2.00,0.00,0.00,2.00,4,18,1,5.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,1.30,7.72,0.50,0.50,0.00,0.75,11,18,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.16,7.72,3.06,0.56,1.84,4.47,10,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.08,7.72,3.53,1.28,2.03,2.70,8,7,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.04,7.72,4.77,2.64,3.50,4.23,5,16,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,7.72,2.38,1.32,2.48,1.79,5,6,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,7.72,1.19,0.66,1.79,2.23,8,6,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,7.72,2.60,1.33,2.81,3.40,5,16,0,0.0
0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,7.47,4.30,1.67,2.99,4.64,4,11,1,7.0
0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,3.50,7.47,4.15,2.83,2.13,3.59,5,18,0,0.0
0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,1.75,7.47,3.07,1.42,1.01,1.83,3,20,1,0.0
0.00,0.00,0.00,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1.00,0.00,0.00,1.00,13.92,8.97,3.13,0.68,1.93,2.59,3,5,0,13.7
0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,1.50,0.00,0.00,1.50,20.66,9.4,4.57,0.34,0.80,3.91,3,10,0,13.7
0.00,0.00,0.00,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.75,0.00,0.00,1.75,18.33,8.7,3.28,0.17,0.54,2.28,2,20,1,8.0
0.00,0.00,0.00,2.64,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,1.88,17.66,8.99,2.64,0.08,1.14,1.78,2,11,0,8.5
0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,1.94,13.83,8.65,1.32,0.04,2.00,0.04,2,4,1,5.0
0.00,0.00,0.00,3.66,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,1.97,20.92,10.31,0.66,0.02,1.42,1.02,2,7,0,14.0
0.00,1.00,0.00,4.83,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,1.00,0.00,0.05,0.00,0.00,0.98,15.46,9.14,2.33,1.01,2.20,3.23,1,4,1,5.0
0.00,0.50,0.00,4.41,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.50,0.00,0.02,0.00,0.00,1.49,18.73,10.25,2.17,0.51,1.31,1.32,1,6,1,11.0
0.00,0.25,0.00,2.21,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,2.25,0.00,0.01,0.00,0.00,0.75,5.36,7.89,2.08,2.25,2.52,2.76,2,16,0,-4.0
0.00,0.03,0.00,1.53,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.09,-0.58,8.08,2.51,3.03,3.14,4.10,3,19,0,-0.5
0.00,0.01,0.00,2.38,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,3.26,0.00,0.00,0.00,0.00,0.02,1.11,8.44,4.13,3.26,2.99,2.13,3,7,1,2.0
0.00,0.00,0.00,3.19,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,2.63,0.00,2.00,0.00,0.00,0.01,3.95,8.72,3.06,2.63,2.27,2.26,3,14,0,3.4
0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,1.19,0.00,0.00,0.00,2.31,0.00,1.00,0.00,0.00,0.01,3.48,8.42,3.53,2.31,2.83,2.56,3,9,1,1.5
0.00,0.00,0.00,4.30,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,2.16,0.00,0.50,0.00,0.00,0.00,8.74,9.4,2.77,2.16,1.76,2.04,3,17,0,7.0
0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,1.54,0.00,1.13,0.00,1.00,0.50,11.38,9.26,1.69,1.54,1.71,0.68,3,11,0,5.2
0.00,0.00,0.00,1.79,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,2.77,0.00,0.56,0.00,0.50,0.25,1.69,7.67,1.85,2.77,2.92,1.28,3,6,1,-4.0
0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,1.38,0.00,0.28,0.00,0.25,1.13,5.85,9.08,2.92,1.38,0.02,3.47,3,13,1,5.0
0.00,0.00,0.00,2.45,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.69,0.00,1.14,0.00,0.12,0.56,6.62,8.9,2.46,1.69,1.68,2.53,3,20,0,3.7
0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,9.02,0.00,2.00,2.00,0.00,17,6,0,2.0
0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,7.54,2.00,2.00,2.50,2.50,13,7,1,1.0
0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.50,8.11,1.00,2.00,2.50,0.50,15,2,0,4.5
0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,6.75,8.29,3.50,2.00,2.38,3.88,9,11,1,4.0
0.00,0.00,0.00,4.75,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,17.38,11.12,3.75,1.00,0.12,2.38,5,18,1,14.0
0.00,0.00,0.00,3.19,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,1.75,18.34,12.12,2.94,0.25,0.80,3.38,6,19,1,8.0
0.00,0.00,0.00,2.59,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,2.12,0.00,0.00,0.00,0.00,0.88,8.17,10.55,2.47,2.12,2.43,2.16,8,18,0,-1.0
0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,2.06,0.00,0.00,0.00,0.00,0.44,2.09,9.95,4.23,2.06,1.67,3.31,4,9,1,-2.0
0.00,0.00,0.00,2.65,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.00,2.03,0.00,0.00,0.00,0.00,0.22,5.54,11.06,2.12,2.03,2.04,1.52,6,12,0,4.5
0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.11,2.77,11.06,2.06,2.02,2.44,1.62,7,11,1,0.0
0.00,0.00,0.00,1.66,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,1.05,9.39,11.67,2.03,1.01,1.30,1.44,7,13,1,8.0
0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.63,4.92,11.66,1.50,0.63,1.60,2.04,7,13,0,0.0
0.00,0.00,0.00,1.48,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,2.28,0.00,0.00,0.00,0.00,0.32,1.46,10.43,1.75,2.31,2.67,2.61,7,11,0,-1.0
0.00,0.00,0.00,2.74,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,3.14,0.00,1.00,0.00,0.00,0.16,2.43,10.78,3.88,3.16,2.44,3.74,6,10,1,1.7
0.00,0.00,0.00,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.50,0.00,0.00,1.08,9.22,11.92,2.94,1.58,0.45,1.67,5,7,1,8.0
0.00,0.00,0.00,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.25,0.00,0.00,0.54,4.61,11.92,4.47,1.79,1.61,4.48,4,9,0,0.0
0.00,0.00,0.00,1.90,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,2.60,0.00,0.53,0.00,0.00,0.32,2.55,10.88,2.31,2.72,4.57,2.18,5,2,1,1.5
0.00,1.00,0.00,2.95,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,2.30,0.00,0.27,0.00,0.00,0.16,3.28,10.92,2.15,2.36,1.19,1.95,5,18,0,2.0
0.00,0.50,0.00,1.47,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,2.15,0.00,0.13,0.00,0.00,0.08,-0.36,10.1,1.08,2.18,2.88,1.80,5,16,0,-2.0
0.00,0.25,0.00,0.74,0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.00,1.07,0.00,0.07,0.00,0.00,1.04,5.32,11.18,0.54,1.09,1.58,0.19,7,3,1,5.5
0.00,0.06,0.00,4.18,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,1.27,0.00,0.02,0.00,0.00,0.76,13.83,11.61,1.13,1.27,2.30,0.63,6,11,1,4.0
0.00,0.02,0.00,2.55,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,2.32,0.00,0.00,0.00,0.00,0.19,4.21,10.96,2.78,2.32,3.62,2.09,5,8,1,1.0
