A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.00,0.91,0.00,0.00,0.00,4.60,0.64,0.53,2.57,0.00,0.00,0.00,0.00,0.00,4.46,0.00,5.44,3.16,21.91,10.6,4.01,2.02,6.76,6.78,4,9,1,5.9
0.00,0.73,0.00,0.00,0.00,4.68,0.51,0.42,2.05,0.00,0.00,0.00,0.00,0.00,4.57,0.00,5.35,3.53,23.43,10.7,3.21,1.62,5.00,6.51,4,16,1,6.1
0.00,1.26,0.00,0.00,0.00,4.59,0.33,1.07,1.31,0.00,0.00,0.00,0.00,0.00,2.92,0.00,5.03,3.06,19.87,11.33,2.85,1.04,5.00,6.42,5,15,0,8.7
0.00,1.65,0.00,0.00,0.00,6.79,1.17,0.55,1.47,0.00,0.00,0.00,0.00,0.00,5.02,0.00,5.29,3.21,19.12,9.65,4.74,1.33,7.33,8.43,5,12,0,-0.7
0.00,1.32,0.00,0.00,0.00,7.43,0.93,0.44,1.18,0.00,0.00,0.00,0.00,1.00,7.01,0.00,5.23,2.57,14.60,11.15,4.79,3.06,8.46,4.83,6,9,0,7.3
0.00,0.84,0.00,0.00,0.00,8.16,0.60,0.28,3.35,0.00,0.00,0.00,0.00,0.64,7.09,0.00,4.95,3.44,19.88,9.45,4.07,1.96,5.01,7.84,7,18,0,-2.3
0.00,0.54,0.00,0.00,0.00,7.02,0.38,0.18,2.15,0.00,0.00,0.00,0.00,0.41,13.34,0.00,5.17,3.20,17.59,9.91,4.40,2.06,7.16,6.70,3,6,1,0.9
0.00,1.43,0.00,0.00,0.00,7.62,0.31,0.14,2.72,0.00,0.00,0.00,0.00,0.33,10.67,0.00,6.13,2.56,14.97,10.84,7.52,2.64,5.35,10.21,3,20,0,5.2
0.00,1.15,0.00,0.00,0.00,6.09,0.24,0.12,2.17,0.00,0.00,0.00,0.00,0.26,13.54,0.00,5.91,3.05,17.17,9.44,9.02,2.12,7.28,4.24,6,1,1,-2.7
0.00,1.53,0.00,0.00,0.00,6.30,0.16,0.07,1.39,0.00,0.00,0.00,0.00,0.17,11.06,0.00,4.58,1.95,8.83,8.81,6.57,3.95,3.61,7.37,7,18,0,-5.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.28,0.00,0.00,0.00,0.00,11,10,0,7.5
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,1.00,7.50,21.59,0.00,0.00,1.00,0.00,7,12,1,12.9
0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,4.40,0.00,6.60,1.80,18.90,21.11,1.00,0.00,1.80,1.00,2,15,0,5.7
0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.00,2.44,0.00,0.00,0.00,0.00,0.00,8.52,0.00,6.28,2.44,20.82,20.67,3.80,0.00,2.44,2.60,1,14,1,4.3
0.00,0.00,0.00,0.00,0.00,4.15,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,9.82,0.00,6.02,2.95,20.96,19.62,5.04,0.00,4.29,2.28,2,5,0,1.1
0.00,1.00,0.00,0.00,0.00,7.32,0.00,0.00,2.56,1.00,0.00,0.00,0.00,0.00,9.85,0.00,5.82,2.36,17.86,21.58,7.03,4.00,3.82,5.03,2,12,1,11.7
0.00,0.80,0.00,0.00,0.00,5.86,0.00,2.00,3.05,0.80,0.00,0.00,0.00,0.00,8.88,0.00,7.66,2.89,25.99,19.87,6.63,3.20,2.59,2.64,3,11,0,0.5
0.00,0.51,0.00,0.00,0.00,3.75,0.00,1.28,2.75,0.51,1.00,0.00,0.00,0.00,9.68,0.00,5.90,1.85,25.53,20.48,8.04,5.85,4.17,5.69,3,20,1,4.0
0.00,0.13,0.00,0.00,0.00,0.98,0.00,0.34,0.72,0.13,0.26,0.00,0.00,0.00,5.49,0.00,1.87,0.81,8.00,23.67,7.89,5.66,7.59,9.41,3,17,0,23.5
0.00,0.09,0.00,0.00,0.00,1.63,0.80,1.21,3.66,0.09,1.77,0.00,0.00,0.00,9.11,0.00,5.60,1.52,31.32,21.21,7.65,6.82,2.08,10.08,4,20,0,6.3
0.00,0.84,0.00,0.00,0.00,2.43,0.41,2.22,3.31,0.04,0.91,0.00,0.00,0.00,7.39,0.00,5.91,2.22,27.03,20.84,4.92,5.49,5.83,4.34,3,5,1,4.1
0.00,0.68,0.00,0.00,0.00,1.95,0.33,1.78,2.65,0.04,0.72,0.00,0.00,0.00,8.91,0.00,4.73,2.77,25.72,20.3,6.93,4.39,5.00,3.91,6,4,0,-0.1
0.00,1.23,0.00,0.00,0.00,2.05,1.01,1.14,1.70,0.02,0.46,0.00,0.00,0.00,6.50,0.00,3.82,1.78,16.38,21.26,6.24,5.41,5.85,5.45,6,13,0,7.0
0.00,0.99,0.00,0.00,0.00,1.64,0.81,0.91,2.36,0.02,0.37,0.00,0.00,0.00,6.20,0.00,7.06,1.42,20.11,21.28,4.99,8.33,8.36,4.62,6,1,1,7.3
0.00,0.79,0.00,0.00,0.00,1.31,0.65,0.73,1.89,0.01,0.30,0.00,0.00,1.00,6.96,0.00,7.65,2.14,23.39,20.01,3.99,6.66,6.99,6.59,8,6,0,-0.2
0.00,1.20,0.00,0.00,0.00,2.11,1.13,0.37,2.77,0.01,0.15,0.00,0.00,1.15,10.48,0.00,7.36,2.09,19.81,20.53,3.04,6.13,5.37,6.61,9,16,0,3.6
0.00,0.77,0.00,0.00,0.00,3.35,0.72,0.24,2.57,0.00,0.10,0.00,0.00,0.74,9.51,0.00,6.31,2.34,18.96,20.65,2.95,4.72,6.80,4.27,7,8,1,6.2
0.00,0.49,0.00,0.00,0.00,3.74,0.46,0.15,2.44,0.00,0.06,0.00,0.00,0.47,6.09,0.00,4.84,2.30,17.09,21.18,3.69,4.02,4.75,5.16,8,15,1,7.1
0.00,0.32,0.00,0.00,0.00,2.40,0.30,0.10,3.16,0.00,0.04,0.00,0.00,0.30,5.50,0.00,3.90,2.27,16.62,19.67,2.36,2.58,4.61,6.20,8,14,1,-0.1
0.00,1.25,0.00,0.00,0.00,2.92,0.24,1.08,2.53,0.00,0.03,0.00,0.00,0.24,4.40,0.00,4.12,1.82,13.19,21.11,1.89,5.06,7.46,3.23,8,13,0,5.8
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,5.88,4.00,4.60,5.36,3,11,1,8.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00,2.40,0.00,1.60,0.80,6.80,14.68,11.36,5.56,6.37,2.48,2,8,1,18.8
0.80,0.00,0.00,0.00,0.00,2.00,0.80,0.00,2.82,0.00,0.00,0.00,0.00,0.00,5.74,0.00,5.02,2.31,23.59,12.97,10.07,3.56,2.60,2.99,2,8,0,4.4
0.26,1.15,0.00,0.00,0.00,2.22,1.26,1.05,2.72,0.00,0.00,0.00,0.00,0.00,5.90,0.00,8.97,1.27,21.08,14.58,5.55,5.83,8.08,2.23,2,4,0,8.7
0.21,0.92,0.00,0.00,0.00,2.77,1.01,0.84,2.17,0.00,0.00,0.00,0.00,0.00,7.72,0.00,10.18,2.02,25.57,13.66,5.44,4.67,2.17,7.46,2,16,1,2.5
1.11,0.47,0.00,0.00,0.00,1.42,0.52,0.43,1.11,0.00,0.00,0.00,0.00,0.00,10.87,0.00,7.49,1.03,19.89,13.74,8.11,4.83,6.84,1.71,2,3,1,4.8
0.08,0.76,0.00,0.00,0.00,4.42,0.04,1.83,2.24,0.00,0.00,0.00,0.00,0.00,7.43,0.00,8.90,1.71,20.54,13.85,3.97,2.63,5.28,5.42,2,1,0,6.3
0.04,0.39,0.00,0.00,0.00,2.26,0.02,0.94,1.79,0.00,0.00,0.00,0.00,0.00,5.72,0.00,5.20,1.52,14.55,13.12,4.83,5.75,5.07,4.26,3,7,1,2.6
0.02,0.25,0.00,0.00,0.00,2.25,0.01,0.60,1.14,0.00,0.00,0.00,0.00,0.00,4.46,0.00,4.93,0.97,11.39,13.43,6.49,4.48,8.65,7.30,2,16,1,5.2
0.02,0.20,0.00,0.00,0.00,1.80,0.01,1.48,0.92,0.00,0.00,0.00,0.00,0.00,5.57,0.00,6.94,0.78,14.31,13.91,6.19,4.58,7.19,5.71,2,12,1,7.3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.28,5.88,4.00,4.60,5.36,3,11,1,3.0
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,3.00,8.81,6.70,3.20,4.75,0.51,2,5,0,-2.1
0.00,0.80,0.00,0.00,0.00,2.44,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,2.00,1.64,7.54,10.97,10.09,4.45,5.91,7.04,2,10,0,7.1
0.00,0.64,0.00,0.00,0.00,3.95,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,5.80,0.00,3.60,2.31,13.13,10.82,10.07,3.56,2.60,2.99,2,8,0,4.6
0.00,0.41,0.00,0.00,0.00,2.53,0.00,0.41,0.00,0.80,0.00,0.00,0.00,0.00,5.31,0.00,3.10,1.48,12.08,9.45,10.85,4.68,8.52,2.01,2,1,1,-2.1
0.00,1.06,0.00,0.00,0.00,3.22,0.00,0.26,2.40,0.51,0.00,0.00,0.00,0.80,8.20,0.00,2.79,0.95,6.05,9.99,6.94,4.79,2.55,4.85,3,18,1,2.6
0.00,0.85,0.00,0.00,0.00,3.57,0.00,0.21,1.92,0.41,0.00,0.00,0.00,0.64,7.56,0.00,4.23,0.76,7.44,10.56,5.55,5.83,8.08,2.23,2,4,0,5.3
0.00,1.34,0.00,0.00,0.00,3.09,0.00,0.13,1.23,0.26,0.00,0.00,0.00,0.41,6.44,0.00,4.31,1.28,9.00,9.2,7.35,4.73,6.14,11.45,2,19,0,-1.1
0.00,1.66,0.00,0.00,0.00,6.78,0.00,1.09,1.79,0.17,0.00,0.00,0.00,0.26,7.92,0.00,4.56,0.82,4.88,9.2,8.11,4.83,6.84,1.71,2,3,1,0.5
0.00,1.33,0.00,0.00,0.00,5.42,0.00,0.87,2.43,0.13,0.00,0.00,0.00,0.21,6.34,0.00,3.65,0.66,4.41,9.94,7.49,4.86,5.28,8.34,2,20,0,3.8
0.00,0.84,0.00,0.00,0.00,2.19,0.00,0.28,1.21,0.04,0.00,0.00,0.00,0.07,3.31,0.00,1.60,0.63,3.00,9.47,8.89,2.23,3.24,5.97,2,8,0,2.6
0.00,0.54,0.00,0.00,0.00,2.20,0.00,0.18,1.57,0.03,0.00,0.00,0.00,0.84,2.92,0.00,2.63,0.40,4.00,8.76,5.69,3.23,5.36,6.93,3,13,0,-0.8
0.00,1.15,0.00,0.00,0.00,2.21,0.00,0.12,1.81,0.02,0.00,0.00,0.00,1.34,1.87,0.00,2.48,0.26,1.92,9.63,4.64,2.87,6.94,4.04,3,5,1,4.2
0.00,0.92,0.00,0.00,0.00,3.77,0.00,0.09,3.44,0.01,0.00,0.00,0.00,1.07,4.49,0.00,4.98,0.20,5.74,9.84,3.71,3.29,4.52,8.40,2,19,0,5.5
0.00,1.73,0.00,0.00,0.00,5.01,0.00,1.07,2.76,0.01,0.00,0.00,0.00,0.86,5.59,0.00,5.99,1.16,10.09,10.9,3.97,2.63,5.28,5.42,2,1,0,11.2
0.00,0.89,0.00,0.00,0.00,3.21,0.00,0.55,2.05,0.01,0.00,0.00,0.00,0.44,4.14,0.00,5.63,1.24,12.33,10.14,4.83,5.75,5.07,4.26,3,7,1,6.0
0.00,0.57,0.00,0.00,0.00,2.05,0.00,0.35,3.71,0.00,0.00,0.00,0.00,0.28,4.25,0.00,6.00,0.79,12.69,9.51,6.49,4.48,8.65,7.30,2,16,1,2.4
0.00,0.45,0.00,0.00,0.00,4.64,0.00,0.28,3.97,0.00,0.00,0.00,0.00,0.22,3.40,0.00,6.80,0.63,12.55,12.44,6.19,4.58,7.19,5.71,2,12,1,18.8
0.00,1.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,6.90,2.66,5.41,5.82,4.22,7.67,9,20,1,-0.8
0.00,0.80,0.00,0.00,0.00,3.40,0.80,0.00,0.80,0.00,0.80,0.00,0.00,0.80,1.80,0.00,0.80,0.00,4.72,4.56,7.33,5.65,6.54,3.11,10,3,0,9.5
0.00,0.64,0.00,0.00,0.00,2.72,0.64,0.00,0.64,0.00,0.64,0.00,0.00,0.64,3.44,0.00,3.64,1.00,13.28,3.03,5.86,4.52,5.06,5.61,8,13,1,-0.1
0.00,0.51,0.00,0.00,0.00,5.18,1.51,1.00,0.51,0.00,0.51,0.00,0.00,0.51,3.75,0.00,2.91,0.80,10.52,3.73,6.69,4.62,2.80,7.46,9,12,1,3.6
0.00,0.41,0.00,0.00,0.00,4.14,1.21,0.80,1.41,0.00,0.41,0.00,0.00,0.41,4.00,0.00,4.33,0.64,12.02,2.66,5.35,4.70,5.55,4.12,10,17,0,-2.7
0.00,0.14,0.00,0.00,0.00,4.26,0.21,0.07,1.92,0.00,0.04,0.00,0.00,0.04,1.77,0.00,5.57,0.05,8.28,2.52,6.87,6.53,4.96,6.40,14,5,0,-2.5
0.00,0.89,0.00,0.00,0.00,4.33,0.14,0.04,1.23,0.00,0.02,0.00,0.00,0.02,4.33,0.00,4.37,0.04,3.30,3.92,6.20,9.58,4.54,6.04,14,17,1,6.0
0.00,0.71,0.00,0.00,0.00,4.46,0.11,1.04,1.98,0.00,0.02,0.00,0.00,1.02,6.47,0.00,4.49,1.03,8.64,3.0,6.96,7.67,4.90,9.91,14,17,1,0.1
0.00,1.57,0.00,0.00,0.00,4.57,0.09,1.83,2.59,0.00,0.01,0.00,0.00,0.81,6.17,0.00,4.59,0.82,7.01,2.84,6.56,8.13,6.12,5.71,14,20,0,-0.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.98,0.00,0.00,0.00,0.00,1,19,1,4.5
0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,1.00,4.50,12.23,3.00,0.00,2.00,1.00,1,10,0,5.3
0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,0.00,2.80,1.80,8.90,10.95,3.40,0.00,2.00,2.80,5,9,1,-0.3
0.00,0.00,0.00,0.00,0.00,6.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.53,0.00,5.59,2.15,12.86,11.93,4.98,1.60,3.28,2.15,6,4,0,1.2
0.00,0.80,0.00,0.00,0.00,5.62,0.80,0.00,1.33,0.00,0.00,0.00,0.00,0.00,15.21,0.00,5.99,1.35,9.41,11.62,5.83,4.56,1.74,4.51,6,12,0,2.7
0.00,0.51,0.00,0.00,0.00,5.59,0.51,0.00,1.65,0.00,0.00,0.00,0.00,0.00,20.93,0.00,7.44,1.86,13.18,11.87,6.33,5.32,8.87,4.25,2,9,0,3.2
0.00,0.33,0.00,0.00,0.00,4.38,0.33,0.00,2.86,0.00,0.00,0.00,0.00,0.00,20.20,0.00,5.76,2.99,17.60,11.61,8.45,3.40,4.39,5.18,3,20,1,0.2
0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.03,0.01,0.08,9.82,10.59,7.88,7.61,4.61,6,1,0,-1.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,4.40,16.34,1.00,0.00,4.00,1.00,3,1,1,11.1
0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.60,0.00,2.00,0.80,14.62,14.91,2.80,2.00,4.20,2.00,12,4,0,1.6
0.00,0.00,0.00,0.00,0.00,3.40,1.80,2.00,0.80,0.00,0.80,0.00,0.00,1.00,7.08,0.00,2.60,0.64,13.30,15.83,2.24,3.60,2.80,2.44,7,13,1,6.3
0.00,0.00,0.00,0.00,0.00,3.72,1.44,1.60,2.64,0.00,0.64,0.00,0.00,0.80,8.66,0.00,3.08,1.51,16.94,14.8,2.79,2.88,2.15,4.04,8,12,0,1.3
0.00,0.00,0.00,0.00,0.00,4.98,1.15,1.28,2.11,0.00,0.51,0.00,0.00,1.64,8.93,0.00,4.46,1.21,14.85,15.28,3.23,3.30,7.62,5.59,8,7,0,5.1
0.00,1.00,0.00,0.00,0.00,3.18,0.74,1.62,1.35,0.00,0.33,0.00,0.00,1.05,9.32,0.00,3.86,1.57,12.68,15.47,3.07,3.11,5.15,2.78,9,5,1,6.8
0.00,0.80,0.00,0.00,0.00,2.55,0.59,2.30,1.08,0.00,0.26,0.00,0.00,0.84,9.45,0.00,4.09,2.26,16.95,14.82,3.46,2.49,4.93,8.58,11,17,0,2.8
0.00,0.51,0.00,0.00,0.00,1.63,0.38,3.47,0.69,0.00,0.17,0.00,0.00,0.54,9.65,0.00,4.21,1.45,13.89,14.85,5.01,7.19,5.06,3.78,9,6,0,4.1
0.00,0.41,0.00,0.00,0.00,2.30,0.30,3.78,0.55,0.00,0.13,0.00,0.00,0.43,11.72,0.00,6.37,1.16,15.21,14.2,6.01,6.76,3.66,5.80,12,8,0,1.4
0.00,0.33,0.00,0.00,0.00,2.84,0.24,3.02,0.44,0.00,0.11,0.00,0.00,0.34,14.38,0.00,7.10,0.93,13.57,14.49,5.81,7.40,5.17,5.19,12,17,1,3.2
0.00,0.21,0.00,0.00,0.00,2.62,0.15,1.93,1.88,0.00,0.07,0.00,0.00,1.02,14.00,0.00,4.54,1.39,11.24,15.46,3.72,4.74,6.64,9.18,10,18,1,7.3
0.00,0.73,0.00,0.00,0.00,5.11,0.06,1.82,0.77,0.00,0.03,0.00,0.00,0.42,10.89,0.00,3.97,1.88,10.63,14.56,7.95,4.58,4.80,8.97,8,14,0,2.9
0.00,0.58,0.00,0.00,0.00,4.08,1.05,1.45,1.62,0.00,0.02,0.00,0.00,0.33,9.71,0.00,4.18,1.51,11.40,15.13,8.36,5.66,2.87,5.96,7,20,1,6.7
0.00,0.37,0.00,0.00,0.00,3.41,1.67,0.93,1.03,0.00,0.01,0.00,0.00,0.21,17.41,0.00,4.27,2.76,16.26,13.28,7.15,3.63,7.43,5.65,8,1,1,-4.7
0.00,1.30,0.00,0.00,0.00,4.73,1.34,0.74,0.83,0.00,0.01,0.00,0.00,1.17,17.93,0.00,3.42,2.21,8.31,13.56,5.72,4.90,7.05,5.06,8,10,0,-1.5
0.00,1.04,0.00,0.00,0.00,3.78,1.07,0.59,0.66,0.00,0.01,0.00,0.00,0.94,19.34,0.00,2.74,1.77,5.15,14.51,4.58,4.92,7.70,5.25,7,3,1,4.7
1.00,1.14,0.00,0.00,0.00,6.92,0.35,1.79,1.53,0.00,0.00,1.00,0.00,0.31,9.47,0.00,4.36,1.38,6.97,13.82,8.09,4.46,7.26,4.36,5,4,0,0.3
0.80,0.91,0.00,0.00,0.00,7.53,0.28,1.44,2.22,0.00,0.00,0.80,0.00,0.25,10.58,0.00,4.49,1.10,5.88,13.28,7.47,5.56,8.53,2.54,6,2,1,-0.9
0.64,0.73,0.00,0.00,0.00,7.03,0.22,1.15,2.78,0.00,0.00,0.64,0.00,0.20,11.46,0.00,3.59,0.88,3.80,13.29,6.98,6.45,2.82,4.69,9,12,1,-0.9
0.51,0.58,0.00,0.00,0.00,5.62,0.18,0.92,2.22,0.00,0.00,0.51,0.00,0.16,12.17,0.00,2.87,0.71,2.14,15.14,6.58,7.16,3.99,4.66,9,14,0,8.9
0.41,0.47,0.00,0.00,0.00,5.50,0.14,0.74,1.78,0.00,1.00,0.41,0.00,0.13,10.73,0.00,3.30,0.57,10.61,12.99,6.27,6.73,3.62,5.69,9,17,1,-3.6
0.33,1.37,0.00,0.00,0.00,9.40,0.11,1.59,2.42,0.00,0.80,0.33,0.00,0.10,9.59,0.00,2.64,0.45,4.89,13.26,7.01,7.38,3.36,2.73,9,13,0,-0.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.73,3.86,6.67,4.83,4.91,16,7,0,0.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.70,6.58,4.09,6.33,3.69,6.27,12,18,1,5.8
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00,3.80,0.00,1.00,1.00,6.36,5.82,4.27,5.07,6.77,6.15,11,15,1,1.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.28,0.00,0.00,0.00,0.00,1.00,5.04,0.00,1.80,0.80,6.19,5.05,6.41,5.05,5.97,6.30,13,11,0,-3.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.71,5.52,5.08,0.00,1.80,5,18,1,-1.9
0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.00,-1.52,2.65,6.13,5.05,1.64,2.79,7,13,0,3.7
0.00,0.00,0.00,0.00,0.00,3.92,0.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00,4.92,0.00,3.00,0.00,2.48,3.44,5.91,7.04,10.09,4.45,10,2,1,5.7
0.00,0.00,0.00,0.00,0.00,4.14,0.00,0.00,1.31,0.00,0.00,0.00,0.00,0.00,5.94,0.00,6.40,0.00,7.69,3.71,4.72,7.63,4.45,2.75,10,11,1,4.8
0.00,0.00,0.00,0.00,0.00,4.31,0.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00,5.75,0.00,8.12,0.00,10.95,5.37,5.78,8.11,1.85,5.73,6,20,0,10.7
0.00,0.00,0.00,0.00,0.00,4.45,0.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00,6.60,0.00,10.50,1.00,19.46,4.28,7.62,6.48,3.59,4.63,8,16,0,2.1
0.00,0.00,0.00,0.00,0.00,5.52,0.00,0.80,2.48,0.00,0.00,0.00,0.00,0.00,14.38,0.00,13.69,0.51,20.57,5.48,7.94,7.36,4.88,5.15,11,9,1,4.9
0.00,0.00,0.00,0.00,0.00,4.41,0.00,0.64,3.98,0.00,0.00,0.00,0.00,0.00,15.50,0.00,13.96,0.41,21.35,4.52,6.35,6.89,6.38,7.10,10,12,0,-0.9
0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.04,0.27,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.96,0.03,1.39,4.53,4.82,7.08,4.55,3.58,16,3,0,1.7
0.00,1.00,0.00,0.00,0.00,2.99,0.00,0.83,1.98,0.00,0.00,0.00,0.00,0.00,10.25,0.00,4.21,0.02,2.25,6.33,4.09,6.33,3.69,6.27,12,18,1,11.9
0.00,0.80,0.00,0.00,0.00,3.40,0.00,1.66,2.58,0.00,0.00,0.00,0.00,0.00,10.20,0.00,7.37,1.01,13.70,4.82,4.27,5.07,6.77,6.15,11,15,1,2.1
0.00,1.64,0.00,0.00,0.00,4.72,0.00,1.33,2.06,0.00,0.00,0.00,0.00,0.00,8.16,0.00,8.90,0.81,13.06,5.55,6.41,5.05,5.97,6.30,13,11,0,6.0
0.00,1.31,0.00,0.00,0.00,5.77,0.00,1.06,2.65,0.00,0.00,0.00,0.00,0.00,7.53,0.00,11.12,0.65,16.45,4.82,5.13,6.04,7.25,7.45,14,13,1,1.5
0.00,1.85,0.00,0.00,0.00,4.41,0.00,0.44,2.11,0.00,0.00,0.00,0.00,0.00,4.11,0.00,6.09,0.27,5.91,4.73,6.49,8.23,5.51,4.03,15,1,0,1.5
0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,1.30,1.42,7.08,6.51,7.18,4.92,9,8,1,-0.9
0.00,0.00,0.00,0.00,0.00,4.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40,0.00,1.80,0.00,0.14,1.34,6.67,6.21,6.87,2.13,12,1,1,-1.1
0.00,1.17,0.00,0.00,0.00,2.81,0.11,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.41,0.00,-2.67,0.79,6.03,7.61,7.18,5.15,12,4,1,-2.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.56,2.05,2.24,3.85,1.15,16,3,0,1.0
0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00,1.00,10.25,1.64,2.79,6.13,5.05,13,7,1,8.5
1.31,1.44,0.00,0.00,0.00,3.47,0.64,0.51,0.00,0.00,0.00,0.00,0.00,0.00,7.85,0.00,5.84,0.00,10.52,9.02,6.41,3.90,4.06,4.48,4,11,0,-0.4
0.34,0.79,0.00,0.00,0.00,2.96,0.17,0.13,0.66,0.00,0.00,0.00,0.00,0.00,3.94,0.00,2.68,0.41,4.68,9.27,8.46,7.76,10.41,3.54,5,6,0,2.2
0.22,1.30,0.00,0.00,0.00,3.49,0.11,0.09,1.22,0.00,0.00,0.00,0.00,0.00,3.32,0.00,1.71,1.06,4.75,8.83,9.01,4.97,6.83,7.00,4,8,0,0.1
0.18,1.04,0.00,0.00,0.00,2.79,0.09,0.07,2.98,0.00,0.00,0.00,0.00,0.00,5.66,0.00,1.37,0.85,3.90,8.49,9.21,4.98,8.02,3.86,4,8,1,-0.6
0.07,0.43,0.00,0.00,0.00,1.14,0.04,0.03,1.22,0.00,0.00,0.00,0.00,0.00,3.34,0.00,0.56,0.35,1.29,8.26,8.41,6.79,6.04,6.19,4,11,0,-0.3
0.04,0.22,0.00,0.00,0.00,2.39,1.82,0.01,0.62,0.00,0.00,0.00,0.00,0.00,3.15,0.00,2.29,1.98,13.53,9.28,6.75,4.12,4.51,2.93,4,2,1,3.6
0.03,0.17,0.00,0.00,0.00,1.91,1.45,0.01,1.50,0.00,0.00,0.00,0.00,0.00,3.52,0.00,3.83,1.58,14.42,8.41,5.40,4.29,5.23,5.44,4,14,1,-1.4
0.02,0.14,0.00,0.00,0.00,3.53,1.16,0.01,2.20,0.00,0.00,0.00,0.00,0.00,5.82,0.00,3.06,1.27,10.14,8.24,6.32,5.43,7.46,6.26,4,20,0,-1.4
0.02,0.11,0.00,0.00,0.00,3.82,0.93,0.01,1.76,0.00,0.00,0.00,0.00,0.00,7.65,0.00,2.45,1.01,6.71,10.13,8.05,5.35,4.77,6.65,3,17,1,9.9
0.02,0.09,0.00,0.00,0.00,4.06,0.74,1.01,1.41,0.00,0.00,0.00,0.00,0.00,13.12,0.00,5.96,1.81,15.27,8.76,8.44,4.28,3.18,2.11,2,4,0,1.1
