A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.00,1.83,0.00,0.00,0.00,6.13,0.00,0.00,5.12,0.00,0.00,0.00,0.00,0.00,9.14,0.00,11.44,0.00,10.25,7.55,5.00,0.00,0.00,5.00,7,11,1,0.0
0.00,0.96,0.00,0.00,0.00,5.92,0.00,0.00,3.69,0.00,0.00,0.00,0.00,0.00,6.24,0.00,7.27,0.00,6.00,7.18,10.00,10.00,10.00,10.00,7,3,0,-0.8
0.00,0.79,0.00,0.00,0.00,5.75,0.00,0.00,4.82,0.00,0.00,0.00,0.00,0.00,4.07,0.00,8.08,0.00,8.85,8.16,15.00,0.00,0.00,15.00,7,10,1,5.0
0.00,0.66,0.00,0.00,0.00,4.77,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,3.70,0.00,8.99,0.00,9.84,7.84,10.00,15.00,15.00,10.00,7,1,0,2.7
0.00,2.13,0.00,0.00,0.00,7.51,0.00,0.96,3.24,0.00,0.00,0.00,0.00,0.00,9.56,0.00,9.78,0.00,6.18,7.28,5.00,10.00,10.00,5.00,9,16,0,-0.2
0.00,1.75,0.00,0.00,0.00,7.05,0.00,2.21,3.00,0.00,0.00,0.00,0.00,0.00,12.14,0.00,12.12,0.00,10.78,8.23,5.00,5.00,5.00,5.00,9,11,1,5.9
0.00,1.83,0.00,0.00,0.00,10.75,1.17,0.96,3.30,0.00,0.00,0.00,0.00,0.00,7.87,0.00,10.48,0.00,8.15,8.04,5.00,10.00,10.00,5.00,9,16,0,0.0
0.00,1.42,0.00,0.00,0.00,4.26,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.68,0.00,4.26,5.55,2.00,1.00,1.00,2.00,8,12,0,3.0
0.00,1.17,0.00,0.00,0.00,3.51,0.00,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.68,0.00,3.51,5.55,10.00,5.00,5.00,10.00,2,19,1,0.0
0.00,0.96,0.00,0.00,0.00,2.88,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.84,0.00,2.88,5.55,0.00,0.00,0.00,0.00,4,17,0,0.0
0.00,2.21,0.00,0.00,0.00,6.63,0.00,0.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.42,0.00,4.50,4.94,15.00,0.00,0.00,15.00,2,20,1,1.5
0.00,3.25,0.00,0.00,0.00,9.75,0.00,1.42,3.25,0.00,0.00,0.00,0.00,0.00,1.42,0.00,7.57,0.00,2.31,4.24,0.00,20.00,20.00,0.00,4,1,0,-1.0
0.00,2.13,0.00,0.00,0.00,6.39,0.00,1.17,2.13,0.00,0.00,0.00,0.00,0.00,1.17,0.00,4.05,0.00,0.27,4.24,0.00,0.00,0.00,0.00,5,7,1,0.0
0.00,1.75,0.00,0.00,0.00,6.67,0.00,0.96,3.17,0.00,0.00,0.00,0.00,0.00,3.80,0.00,7.59,0.00,5.76,4.97,5.00,0.00,0.00,5.00,4,11,0,3.9
0.00,0.66,0.00,0.00,0.00,4.36,0.00,0.66,3.04,0.00,0.00,0.00,0.00,0.00,6.84,0.00,6.38,0.00,6.07,4.7,5.00,0.00,0.00,5.00,2,8,1,2.1
0.00,0.00,0.00,0.00,0.00,1.96,0.00,0.00,1.96,0.00,0.00,0.00,0.00,0.00,5.09,0.00,4.71,0.00,5.54,4.7,5.00,0.00,0.00,5.00,2,11,0,0.0
0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,1.62,0.00,0.00,0.00,0.00,0.00,4.20,0.00,3.90,0.00,4.59,4.7,5.00,0.00,0.00,5.00,2,9,0,0.0
0.00,1.42,0.00,0.00,0.00,2.21,0.00,0.00,2.21,0.00,0.00,0.00,0.00,0.00,6.63,0.00,4.42,0.00,1.80,4.24,15.00,5.00,5.00,15.00,1,20,1,0.1
0.00,1.17,0.00,0.00,0.00,1.83,0.00,0.00,1.83,0.00,0.00,0.00,0.00,0.00,5.49,0.00,3.66,0.00,1.50,4.24,30.00,5.00,5.00,30.00,1,10,1,0.0
0.00,0.96,0.00,0.00,0.00,0.96,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,2.88,0.00,1.92,0.00,0.10,4.24,10.00,15.00,15.00,10.00,1,5,0,0.0
0.00,0.79,0.00,0.00,0.00,0.79,0.00,0.00,3.63,0.00,0.00,0.00,0.00,0.00,3.79,0.00,3.00,0.00,3.20,4.54,0.00,10.00,10.00,0.00,1,15,0,2.2
0.00,0.00,0.00,0.00,0.00,3.76,0.00,1.17,5.43,0.00,0.00,0.00,0.00,0.00,2.13,0.00,4.47,0.00,7.84,4.24,5.00,0.00,0.00,5.00,2,17,0,-0.5
0.00,0.00,0.00,0.00,0.00,3.09,0.00,0.96,4.46,0.00,0.00,0.00,0.00,0.00,1.75,0.00,3.67,0.00,6.43,4.24,5.00,5.00,5.00,5.00,2,9,1,0.0
0.00,0.00,0.00,0.00,0.00,6.80,0.00,0.79,3.69,0.00,0.00,0.00,0.00,0.00,2.87,0.00,8.71,0.00,11.28,4.98,0.00,5.00,5.00,0.00,3,1,0,4.2
1.42,1.42,0.00,0.00,0.00,10.39,0.00,4.01,6.35,0.00,0.00,0.00,0.00,0.00,3.55,0.00,11.36,0.00,21.42,5.71,5.00,5.00,5.00,5.00,3,16,0,6.3
1.17,1.17,0.00,0.00,0.00,8.01,0.00,3.30,5.22,0.00,0.00,0.00,0.00,0.00,2.92,0.00,9.34,0.00,17.89,5.71,10.00,0.00,0.00,10.00,3,18,1,0.0
0.96,0.96,0.00,0.00,0.00,8.03,0.00,2.71,5.71,0.00,0.00,0.00,0.00,0.00,2.41,0.00,9.14,0.00,16.88,5.02,5.00,0.00,0.00,5.00,3,13,0,1.5
0.79,0.79,0.00,0.00,0.00,4.99,0.00,2.24,4.73,0.00,0.00,0.00,0.00,0.00,1.45,0.00,5.39,0.00,11.68,5.02,10.00,0.00,0.00,10.00,2,3,1,0.0
0.66,0.66,0.00,0.00,0.00,6.44,0.00,2.74,2.28,0.00,0.00,0.00,0.00,0.00,0.66,0.00,2.28,0.00,5.31,4.61,0.00,0.00,0.00,0.00,3,7,0,-0.2
0.00,0.00,0.00,0.00,0.00,3.13,0.00,1.17,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.95,4.61,10.00,5.00,5.00,10.00,3,16,1,0.0
0.00,0.00,0.00,0.00,0.00,2.58,0.00,0.96,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.80,4.61,0.00,10.00,10.00,0.00,3,12,0,0.0
0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,4.61,0.00,0.00,0.00,0.00,3,6,0,0.0
0.00,1.42,0.00,0.00,0.00,2.74,0.00,0.66,2.84,0.00,0.00,0.00,0.00,0.00,2.84,0.00,7.10,0.00,7.54,5.53,5.00,0.00,0.00,5.00,3,9,1,5.4
0.00,0.96,0.00,0.00,0.00,0.96,0.00,1.42,3.34,0.00,0.00,0.00,0.00,0.00,3.34,0.00,7.64,0.00,10.86,5.38,10.00,5.00,5.00,10.00,3,20,0,4.0
0.00,2.21,0.00,0.00,0.00,2.21,0.00,2.59,2.75,0.00,0.00,0.00,0.00,0.00,4.17,0.00,7.71,0.00,8.24,4.68,15.00,0.00,0.00,15.00,3,10,0,-0.5
0.00,1.83,0.00,0.00,0.00,4.67,0.00,2.13,2.28,0.00,0.00,0.00,0.00,0.00,7.71,0.00,16.33,0.00,19.03,6.2,5.00,5.00,5.00,5.00,3,7,1,8.6
0.00,2.08,0.00,0.00,0.00,11.51,0.00,0.66,2.84,0.00,0.00,0.00,0.00,0.00,5.37,0.00,17.80,0.00,17.12,0.0,10.00,0.00,0.00,10.00,2,19,1,2.0
0.00,0.96,0.00,0.00,0.00,8.10,1.42,0.00,2.38,0.00,0.00,0.00,0.00,0.00,3.34,0.00,2.38,0.00,-0.32,1.49,10.00,0.00,0.00,10.00,11,20,0,1.4
0.00,0.00,0.00,0.00,0.00,8.02,1.42,1.42,0.00,0.00,1.17,0.00,0.00,0.00,8.02,0.00,6.60,0.00,16.58,2.76,0.00,5.00,5.00,0.00,9,2,0,3.6
0.00,1.42,0.00,0.00,0.00,12.28,1.17,1.17,1.42,0.00,0.96,0.00,0.00,0.00,12.28,0.00,12.53,0.00,19.02,3.0,15.00,0.00,0.00,15.00,6,15,1,3.8
0.00,1.17,0.00,0.00,0.00,11.52,0.96,0.96,1.17,0.00,0.79,0.00,0.00,1.42,11.52,0.00,13.15,0.00,18.63,2.86,0.00,5.00,5.00,0.00,6,3,0,2.1
0.00,0.96,1.42,0.00,0.00,13.75,0.79,0.79,0.96,0.00,0.66,0.00,0.00,1.17,13.75,0.00,12.25,0.00,7.32,1.31,0.00,5.00,5.00,0.00,9,4,1,-5.7
0.00,0.66,0.96,0.00,0.00,7.73,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.79,9.15,0.00,7.26,0.00,-0.45,2.19,10.00,0.00,0.00,10.00,7,9,1,0.6
0.00,0.00,0.66,0.00,0.00,8.37,0.00,0.00,3.76,0.00,0.00,0.00,0.00,0.00,7.41,0.00,5.63,0.00,1.74,2.62,0.00,5.00,5.00,0.00,12,10,0,2.4
0.00,1.42,0.00,0.00,0.00,5.87,0.00,0.00,7.79,0.00,0.00,0.00,0.00,0.00,3.40,0.00,3.66,0.00,3.32,2.28,10.00,5.00,5.00,10.00,9,18,1,0.4
0.00,0.96,0.00,0.00,0.00,4.76,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,2.38,0.00,5.22,0.00,6.49,2.99,15.00,5.00,5.00,15.00,9,13,1,4.3
0.00,2.21,0.00,0.00,0.00,6.76,0.00,0.00,5.75,0.00,0.00,0.00,0.00,0.00,3.38,0.00,5.72,0.00,3.78,2.11,10.00,15.00,15.00,10.00,9,4,0,-1.1
0.00,1.83,0.00,0.00,0.00,8.42,0.00,0.00,6.19,0.00,0.00,0.00,0.00,0.00,5.63,0.00,6.13,0.00,3.96,2.38,10.00,0.00,0.00,10.00,8,13,1,0.6
0.00,2.38,0.00,0.00,0.00,8.68,1.42,0.00,7.18,0.00,0.00,0.00,0.00,0.00,5.51,0.00,10.18,0.00,11.56,3.39,5.00,0.00,0.00,5.00,8,13,0,6.0
0.00,0.79,0.00,0.00,0.00,5.21,0.00,0.79,0.79,0.00,0.00,0.00,0.00,0.00,0.79,0.00,2.21,0.00,0.28,2.5,5.00,10.00,10.00,5.00,8,3,1,0.7
0.00,0.66,0.00,0.00,0.00,10.00,1.42,0.66,0.66,0.00,0.00,0.00,0.00,1.42,4.92,0.00,6.09,0.00,4.06,2.82,0.00,5.00,5.00,0.00,8,5,0,2.7
0.00,1.42,0.00,0.00,0.00,12.28,1.17,0.00,5.68,0.00,0.00,0.00,0.00,1.17,3.51,0.00,5.89,0.00,3.40,2.37,0.00,5.00,5.00,0.00,9,1,1,-0.3
0.00,1.17,0.00,0.00,0.00,15.78,0.96,0.00,6.10,0.00,0.00,0.00,0.00,0.96,2.88,0.00,6.26,0.00,3.08,2.44,5.00,5.00,5.00,5.00,8,9,0,0.2
0.00,2.38,0.00,0.00,0.00,13.00,0.79,1.42,6.43,0.00,0.00,0.00,0.00,0.79,5.21,0.00,8.00,0.00,5.38,2.76,0.00,5.00,5.00,0.00,11,2,1,2.0
0.00,3.04,0.00,0.00,0.00,16.41,0.00,0.96,8.65,0.00,0.00,0.00,0.00,0.00,4.76,0.00,12.81,0.00,11.06,3.31,5.00,0.00,0.00,5.00,9,17,0,4.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.57,3.22,0.00,5.00,5.00,0.00,8,9,0,0.4
0.00,0.00,0.00,0.00,0.00,1.92,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,2.88,0.00,3.34,0.00,4.33,3.74,5.00,5.00,5.00,5.00,5,20,0,1.7
0.00,0.00,0.00,0.00,0.00,4.01,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,5.18,0.00,2.21,0.00,1.37,3.35,0.00,0.00,0.00,0.00,3,9,0,0.1
0.00,0.00,0.00,0.00,0.00,3.30,0.00,0.00,3.34,0.00,0.00,0.00,0.00,0.00,5.68,0.00,3.25,0.00,3.84,3.61,5.00,0.00,0.00,5.00,3,15,1,1.9
0.00,0.00,0.00,0.00,0.00,3.66,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,5.28,0.00,6.01,0.00,8.65,4.31,5.00,5.00,5.00,5.00,3,2,0,4.8
0.00,1.42,0.00,0.00,0.00,4.55,0.00,0.00,5.47,0.00,0.96,0.00,0.00,0.00,7.39,0.00,12.73,0.00,24.72,4.89,0.00,0.00,0.00,0.00,3,10,1,3.4
0.00,1.17,0.00,0.00,0.00,5.17,0.00,0.00,7.34,0.00,0.79,0.00,0.00,0.00,7.51,0.00,11.92,0.00,23.08,4.64,0.00,0.00,0.00,0.00,3,14,0,1.9
0.00,0.79,0.00,0.00,0.00,6.58,0.00,1.42,8.07,0.00,0.00,0.00,0.00,0.00,10.08,0.00,17.37,0.00,26.66,6.1,10.00,0.00,0.00,10.00,3,1,1,8.3
0.00,0.00,0.00,0.00,0.00,3.03,0.00,2.38,5.11,0.00,0.00,0.00,0.00,0.00,4.33,0.00,12.09,0.00,21.96,5.96,5.00,0.00,0.00,5.00,2,8,1,6.3
0.00,1.42,0.00,0.00,0.00,11.92,0.00,1.96,3.15,0.00,0.00,0.00,0.00,0.00,10.13,0.00,9.44,0.00,7.16,3.71,5.00,0.00,0.00,5.00,2,4,0,-7.0
0.00,3.04,0.00,0.00,0.00,11.30,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,13.77,0.00,13.18,0.00,8.29,5.23,5.00,0.00,0.00,5.00,3,20,1,1.2
0.00,1.96,0.00,0.00,0.00,6.92,0.00,1.42,2.90,0.00,1.42,0.00,0.00,0.00,11.49,0.00,16.57,0.00,31.15,7.55,5.00,10.00,10.00,5.00,3,11,0,14.4
0.00,0.79,0.00,0.00,0.00,9.39,0.00,2.38,2.59,0.00,0.96,0.00,0.00,0.00,6.88,0.00,20.58,0.00,37.29,7.17,5.00,10.00,10.00,5.00,3,8,1,9.1
0.00,0.66,0.00,0.00,0.00,10.59,0.00,1.96,3.55,0.00,0.79,0.00,0.00,0.00,7.11,0.00,25.48,0.00,44.03,7.36,0.00,10.00,10.00,0.00,4,13,0,9.4
0.00,0.00,0.00,0.00,0.00,16.15,0.00,1.62,2.92,0.00,0.66,1.42,0.00,0.00,7.08,0.00,27.89,0.00,36.57,6.02,5.00,15.00,15.00,5.00,4,9,0,0.6
0.00,1.42,0.00,0.00,0.00,17.02,1.42,0.79,3.83,0.00,0.00,1.17,0.00,0.00,7.59,0.00,25.08,0.00,25.88,6.32,5.00,0.00,0.00,5.00,4,2,1,2.5
0.00,2.59,0.00,0.00,0.00,17.75,1.17,0.66,9.72,0.00,0.00,0.96,0.00,0.00,5.71,0.00,20.81,0.00,20.34,6.34,10.00,5.00,5.00,10.00,4,6,0,2.4
0.00,0.00,0.00,0.00,0.00,0.00,2.84,1.42,2.84,0.00,0.00,0.00,0.00,0.00,2.84,0.00,0.00,0.00,5.11,6.61,1.00,1.00,1.00,1.00,11,12,1,3.6
0.00,0.00,0.00,0.00,0.00,1.42,2.34,4.01,3.76,0.00,0.00,0.00,0.00,0.00,6.60,0.00,2.84,0.00,9.47,7.23,5.00,5.00,5.00,5.00,14,17,0,3.7
0.00,0.00,0.00,0.00,0.00,1.17,3.34,3.30,3.09,0.00,0.00,0.00,0.00,0.00,5.43,0.00,2.34,0.00,9.49,6.66,10.00,5.00,5.00,10.00,6,13,1,1.2
0.00,0.00,0.00,0.00,0.00,0.96,2.75,2.71,8.22,1.42,0.00,0.00,0.00,0.00,8.72,0.00,1.92,0.00,13.62,7.47,0.00,5.00,5.00,0.00,12,14,0,4.1
0.00,0.00,0.00,0.00,0.00,0.79,2.28,2.24,6.79,1.17,0.00,0.00,0.00,0.00,7.20,0.00,1.58,0.00,11.25,7.47,10.00,5.00,5.00,10.00,7,9,1,0.0
1.42,0.00,0.00,0.00,0.00,1.42,0.00,1.42,8.07,0.66,1.42,0.00,0.00,0.00,4.57,0.00,0.00,0.00,23.53,9.38,10.00,15.00,15.00,10.00,14,2,0,14.5
2.59,0.00,0.00,0.00,0.00,1.17,0.00,2.59,4.47,0.00,1.17,0.00,0.00,0.00,13.49,0.00,4.26,0.00,28.38,9.01,10.00,5.00,5.00,10.00,13,12,0,7.9
2.13,0.00,0.00,0.00,0.00,3.80,0.00,6.39,5.09,0.00,0.96,0.00,0.00,0.00,16.79,0.00,9.19,0.00,32.84,9.15,0.00,0.00,0.00,0.00,13,20,1,6.7
3.17,1.42,0.00,0.00,0.00,4.55,1.42,8.10,7.04,0.00,2.21,0.00,0.00,0.00,19.49,0.00,8.98,0.00,47.74,11.0,15.00,15.00,15.00,15.00,12,18,0,14.6
2.62,1.17,0.00,0.00,0.00,3.75,4.01,8.09,6.70,0.00,1.83,0.00,0.00,0.00,18.34,0.00,7.38,0.00,43.73,9.46,10.00,0.00,0.00,10.00,9,19,1,3.1
1.62,0.96,0.00,0.00,0.00,2.54,3.30,8.96,6.72,0.00,0.96,0.00,0.00,0.00,14.62,0.00,7.52,0.00,33.97,9.87,0.00,10.00,10.00,0.00,10,8,0,4.1
0.79,0.79,0.00,0.00,0.00,3.53,5.55,8.28,8.38,0.00,0.79,0.00,0.00,0.00,11.98,0.00,8.86,0.00,34.09,10.54,0.00,10.00,10.00,0.00,12,1,0,7.3
0.66,0.66,0.00,0.00,0.00,6.09,6.00,5.20,7.79,0.00,0.66,0.00,0.00,0.00,10.57,0.00,6.55,0.00,26.12,9.56,5.00,0.00,0.00,5.00,11,17,1,1.1
0.00,0.00,0.00,0.00,0.00,5.89,4.41,3.20,5.33,0.00,0.00,0.00,0.00,0.00,10.80,0.00,4.84,0.00,11.59,8.93,0.00,15.00,15.00,0.00,13,3,0,-1.4
0.00,0.00,0.00,0.00,0.00,6.26,3.96,3.53,6.70,0.00,0.00,0.00,0.00,0.00,7.80,0.00,3.99,0.00,11.44,9.63,0.00,0.00,0.00,0.00,12,16,1,2.5
0.00,0.00,0.00,0.00,0.00,5.15,5.88,3.55,6.09,0.00,0.00,0.00,0.00,0.00,12.63,0.00,6.09,0.00,15.71,10.4,0.00,15.00,15.00,0.00,12,5,1,7.5
0.00,0.00,0.00,0.00,0.00,2.62,4.30,2.92,4.46,0.00,0.00,0.00,0.00,0.00,9.33,0.00,4.47,0.00,12.32,10.4,0.00,10.00,10.00,0.00,15,5,0,0.0
0.00,0.00,0.00,0.00,0.00,3.00,2.94,0.66,6.60,0.00,0.00,0.00,0.00,0.96,7.20,0.00,2.94,0.00,7.63,9.23,5.00,5.00,5.00,5.00,15,7,1,0.0
0.00,0.00,0.00,0.00,0.00,4.42,2.08,1.42,5.90,0.00,0.00,0.00,0.00,0.66,9.24,0.00,0.66,0.00,2.26,9.09,5.00,0.00,0.00,5.00,15,12,1,0.3
0.00,0.00,0.00,0.00,0.00,3.66,1.17,1.17,3.81,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.61,9.09,20.00,15.00,15.00,20.00,12,14,0,0.0
0.00,0.00,0.00,0.00,0.00,1.92,0.96,0.96,0.96,0.00,0.00,0.00,0.00,0.00,3.84,0.00,0.00,0.00,0.29,9.09,10.00,10.00,10.00,10.00,12,3,1,0.0
0.00,0.00,0.00,0.00,0.00,1.58,0.79,0.79,0.79,0.00,0.00,0.00,0.00,0.00,3.16,0.00,0.00,0.00,0.24,9.09,5.00,5.00,5.00,5.00,12,16,1,0.0
0.00,0.00,0.00,0.00,0.00,1.32,0.66,0.66,0.66,0.00,0.00,0.00,0.00,0.00,2.64,0.00,0.00,0.00,0.20,9.09,0.00,0.00,0.00,0.00,12,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,5.00,5.00,0.00,13,11,1,0.0
0.00,0.00,0.00,0.00,0.00,8.52,1.42,1.42,2.84,0.00,0.00,0.00,0.00,0.00,1.42,0.00,2.84,0.00,3.83,9.19,5.00,10.00,10.00,5.00,15,8,0,2.7
2.59,1.17,0.00,0.00,0.00,11.19,3.30,4.97,4.26,0.00,1.42,0.00,0.00,0.00,7.56,0.00,1.92,0.00,27.05,10.99,0.00,10.00,10.00,0.00,14,2,1,12.2
3.55,0.96,0.00,0.00,0.00,9.21,5.55,5.51,4.92,0.00,1.17,0.00,0.00,0.00,19.00,0.00,1.58,0.00,30.78,10.01,5.00,0.00,0.00,5.00,12,16,0,6.0
2.92,0.79,0.00,0.00,0.00,7.63,6.00,8.80,8.33,0.00,0.96,0.00,0.00,0.00,24.17,0.00,1.32,0.00,30.02,9.67,5.00,0.00,0.00,5.00,11,3,1,3.3
2.41,0.66,0.00,0.00,0.00,3.03,4.41,8.13,7.21,0.00,0.79,0.00,0.00,0.00,23.61,0.00,0.00,0.00,23.85,9.12,5.00,5.00,5.00,5.00,11,9,0,0.4
1.45,1.42,0.00,0.00,0.00,1.98,6.80,9.00,6.26,0.00,0.66,0.00,0.00,1.42,26.88,0.00,0.00,0.00,18.42,9.23,10.00,5.00,5.00,10.00,10,20,1,1.4
0.66,1.17,0.00,0.00,0.00,0.00,5.62,6.33,5.16,0.00,0.00,0.00,0.00,1.17,20.58,0.00,0.00,0.00,8.59,9.23,0.00,5.00,5.00,0.00,11,6,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,1.42,5.76,5.00,0.00,0.00,5.00,7,16,1,0.0
0.00,1.17,0.00,0.00,0.00,1.17,1.17,1.45,0.00,0.00,0.00,0.00,0.00,1.17,1.83,0.00,0.00,0.00,-1.49,4.17,0.00,5.00,5.00,0.00,7,6,0,0.0
0.00,2.38,0.00,0.00,0.00,2.38,0.96,2.08,0.00,0.00,0.00,0.00,0.00,0.96,5.22,0.00,1.42,0.00,-3.05,3.74,0.00,5.00,5.00,0.00,11,1,1,-1.1
0.00,1.62,0.00,0.00,0.00,1.62,0.66,0.96,0.00,0.00,0.00,0.00,0.00,0.66,3.54,0.00,0.96,0.00,-2.44,3.74,10.00,5.00,5.00,10.00,4,19,0,0.0
0.00,0.79,0.00,0.00,0.00,0.79,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,2.37,0.00,0.79,0.00,-0.87,3.74,0.00,5.00,5.00,0.00,7,11,1,0.0
0.00,0.66,0.00,0.00,0.00,0.66,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,1.98,0.00,0.66,0.00,-0.73,3.74,0.00,0.00,0.00,0.00,7,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,0.00,5.00,5.00,0.00,9,2,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,10.00,15.00,15.00,10.00,10,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,10.00,0.00,0.00,10.00,7,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,10.00,5.00,5.00,10.00,7,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,0.00,10.00,10.00,0.00,9,6,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,0.00,0.00,0.00,0.00,9,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,10.00,15.00,15.00,10.00,10,6,0,0.0
1.17,0.00,0.00,0.00,0.00,1.17,0.00,1.42,1.42,0.00,0.00,0.00,0.00,0.00,5.18,0.00,0.00,0.00,5.56,3.46,0.00,0.00,0.00,0.00,10,13,0,0.7
0.96,0.00,0.00,0.00,0.00,0.96,0.00,1.17,2.59,0.00,0.00,0.00,0.00,0.00,4.26,0.00,1.42,0.00,7.40,3.67,5.00,10.00,10.00,5.00,11,6,1,2.0
0.79,0.00,0.00,0.00,0.00,0.79,0.00,0.96,2.13,0.00,0.00,0.00,0.00,0.00,3.50,0.00,1.17,0.00,6.09,3.67,0.00,10.00,10.00,0.00,11,7,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.66,2.87,0.00,0.00,0.00,0.00,0.00,6.25,0.00,1.96,0.00,4.73,3.6,0.00,5.00,5.00,0.00,12,15,1,1.4
0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,1.83,0.00,1.42,0.00,0.00,0.00,4.05,0.00,1.62,0.00,14.89,4.79,15.00,5.00,5.00,15.00,12,10,1,8.0
0.00,0.00,0.00,0.00,0.00,0.96,2.08,4.51,2.79,0.00,0.79,0.00,0.00,0.00,8.51,0.00,1.42,0.00,12.92,4.1,10.00,5.00,5.00,10.00,13,18,1,2.9
0.00,0.00,0.00,0.00,0.00,0.79,1.17,3.71,1.75,0.00,0.66,0.00,0.00,0.00,10.72,0.00,2.59,0.00,10.80,3.68,0.00,15.00,15.00,0.00,13,7,0,0.6
0.00,0.00,0.00,0.00,0.00,3.50,2.38,5.91,1.45,0.00,0.00,0.00,0.00,0.00,10.28,0.00,3.55,0.00,8.80,4.14,0.00,10.00,10.00,0.00,14,16,1,3.0
0.00,0.00,0.00,0.00,0.00,2.34,1.96,3.79,0.66,0.00,0.00,0.00,0.00,0.00,6.29,0.00,2.92,0.00,7.04,3.62,5.00,20.00,20.00,5.00,14,3,0,0.0
0.00,0.00,0.00,0.00,0.00,1.92,1.62,4.00,2.84,0.00,0.00,0.00,0.00,0.00,7.49,0.00,5.25,0.00,11.23,4.38,0.00,5.00,5.00,0.00,17,1,1,4.2
0.00,0.00,0.00,0.00,0.00,3.00,0.79,4.17,2.34,0.00,0.00,0.00,0.00,0.00,13.63,0.00,3.79,0.00,5.55,3.47,10.00,0.00,0.00,10.00,14,20,1,-1.5
0.00,0.00,0.00,0.00,0.00,2.13,0.00,1.75,5.09,0.00,0.00,0.00,0.00,0.00,13.19,0.00,3.92,0.00,4.80,4.08,5.00,0.00,0.00,5.00,14,8,1,0.0
0.00,0.00,0.00,0.00,0.00,1.75,0.00,1.45,4.20,0.00,0.00,0.00,0.00,0.00,10.86,0.00,3.24,0.00,3.99,0.0,5.00,0.00,0.00,5.00,13,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.66,1.42,0.00,4.57,0.00,0.00,0.00,0.00,0.00,11.57,0.00,1.32,0.00,2.17,0.0,0.00,10.00,10.00,0.00,15,12,0,0.2
0.00,1.42,0.00,0.00,0.00,2.84,0.00,1.42,5.68,0.00,0.00,0.00,0.00,0.00,2.84,0.00,0.00,0.00,-1.28,5.33,5.00,10.00,10.00,5.00,8,4,1,-0.9
