A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.50,0.22,0.00,0.00,0.00,2.02,0.15,1.52,4.28,0.02,1.66,0.00,0.00,0.70,2.82,0.00,0.51,0.00,17.52,12.55,2.43,2.23,1.05,3.30,12,20,0,8.8
0.25,0.11,0.00,0.00,0.00,2.01,0.07,1.76,3.14,0.01,1.83,0.00,0.00,0.35,1.41,0.00,0.25,0.00,17.56,10.77,4.22,2.11,0.88,3.63,12,13,1,-1.4
0.06,0.53,0.00,0.00,0.00,1.50,0.02,1.44,1.29,0.00,0.46,0.00,0.00,0.59,0.35,0.00,0.06,0.00,3.69,12.78,4.05,4.53,2.81,0.77,13,15,1,9.9
1.02,0.13,0.00,0.00,0.00,1.38,1.00,0.36,1.82,0.00,0.61,0.00,0.00,0.15,2.09,0.00,1.02,0.00,12.27,11.1,4.51,1.13,1.17,1.39,12,6,0,0.0
0.51,0.07,0.00,0.00,0.00,2.69,0.50,1.18,1.91,0.00,0.31,0.00,0.00,0.07,2.04,0.00,0.51,0.00,6.14,0.0,4.26,2.57,5.79,1.71,10,2,1,3.3
0.25,0.03,0.00,0.00,0.00,3.34,0.25,1.59,2.96,0.00,0.15,0.00,0.00,1.04,1.02,0.00,2.25,0.00,6.37,0.0,4.13,2.28,4.37,3.33,9,10,0,0.3
0.13,0.02,0.00,0.00,0.00,2.67,0.13,1.80,1.48,0.00,0.08,0.00,0.00,0.52,0.51,0.00,1.13,0.00,3.48,0.0,4.06,2.14,2.01,1.28,9,14,0,4.3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.89,1.00,0.00,0.00,3.00,4,18,0,0.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,6.95,2.50,2.00,2.50,1.50,3,11,1,-0.3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.05,6.28,3.25,2.00,3.25,4.00,1,14,1,-1.0
0.00,1.00,0.00,0.00,0.00,2.25,0.50,0.50,4.06,0.00,1.00,0.00,0.00,0.75,3.12,0.00,0.00,0.00,6.44,6.31,1.91,1.50,4.25,1.84,8,1,1,-1.3
0.00,0.50,0.00,0.00,0.00,3.12,0.25,1.25,3.03,0.00,0.50,0.00,0.00,0.38,6.56,0.00,0.00,0.00,1.92,10.49,1.95,3.75,2.41,1.12,4,18,1,18.5
0.00,1.12,0.00,0.00,0.00,7.28,0.06,2.81,3.26,0.00,1.12,0.00,0.00,1.09,3.14,0.00,3.50,0.00,11.23,7.95,2.49,1.94,1.69,1.47,8,3,0,0.0
0.00,0.52,0.00,0.00,0.00,0.11,0.00,0.54,0.55,0.00,0.02,0.00,0.00,0.02,0.05,0.00,0.55,0.00,0.63,8.08,2.70,0.09,4.00,2.10,2,4,1,3.5
0.00,0.06,0.00,0.00,0.00,0.01,0.00,0.07,0.07,0.25,0.00,0.00,0.00,0.00,0.01,0.00,0.07,0.00,0.95,7.08,1.34,0.76,2.17,1.34,3,13,1,-1.5
0.00,1.03,0.00,0.00,0.00,1.01,0.00,0.03,2.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,-1.02,8.05,2.67,3.38,1.59,4.62,4,18,0,3.9
0.00,0.13,0.00,0.00,0.00,4.88,1.25,2.75,5.25,0.02,0.00,0.00,0.00,1.00,6.25,0.00,0.00,0.00,0.80,7.12,1.33,0.92,1.21,2.61,3,12,0,-0.6
0.00,0.03,0.00,0.00,0.00,3.72,0.31,0.69,2.31,0.00,0.00,0.00,0.00,0.75,2.06,0.00,0.50,0.00,-0.10,7.95,3.83,0.23,2.07,3.01,2,20,1,4.3
0.00,0.00,0.00,0.00,0.00,0.46,0.54,0.59,1.04,0.00,0.00,0.00,0.00,0.09,0.76,0.00,0.06,0.00,1.06,6.68,1.98,6.53,1.42,0.93,2,8,1,-2.3
0.00,1.00,0.00,0.00,0.00,2.23,1.27,0.29,1.52,0.00,0.00,0.00,0.00,1.05,1.38,0.00,0.03,0.00,-1.77,6.92,2.99,4.26,2.37,1.28,3,5,1,-0.8
0.00,0.50,0.00,0.00,0.00,2.12,0.63,0.15,0.76,0.00,0.00,0.00,0.00,0.52,1.69,0.00,0.02,0.00,-1.68,7.1,2.49,4.13,3.16,2.60,5,11,0,0.7
0.00,0.25,0.00,0.00,0.00,1.06,0.32,1.07,0.38,0.00,0.00,0.00,0.00,0.26,0.84,0.00,0.01,0.00,-0.14,6.65,1.25,4.07,1.67,2.49,4,19,1,-1.3
0.00,0.13,0.00,0.00,0.00,3.53,0.16,0.54,1.19,0.00,0.00,0.00,0.00,0.13,1.42,0.00,0.00,0.00,-1.37,6.87,2.62,2.03,1.91,2.16,3,8,0,0.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,9,8,0,1.6
0.00,1.00,0.00,0.00,0.00,5.50,1.00,1.50,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,-3.50,5.56,2.00,1.00,2.00,3.00,14,6,0,-0.3
0.00,0.50,0.00,0.00,0.00,3.75,0.50,0.75,1.50,0.00,0.00,0.00,0.00,1.00,1.50,0.00,0.00,0.00,-2.05,7.63,1.00,3.50,2.25,2.50,15,5,1,8.2
0.00,0.25,0.00,0.00,0.00,2.88,0.25,1.38,0.75,0.00,1.00,0.00,0.00,0.50,0.75,0.00,0.00,0.00,7.17,6.54,1.50,3.75,1.75,2.38,10,20,0,0.8
0.00,0.12,0.00,0.00,0.00,2.44,1.12,1.69,1.38,0.00,0.50,0.00,0.00,0.25,3.38,0.00,0.00,0.00,4.39,5.77,2.75,2.88,4.88,4.00,12,2,0,-1.4
0.00,1.06,0.00,0.00,0.00,3.22,0.56,0.84,1.69,0.00,0.25,0.00,0.00,0.12,3.69,0.00,1.00,0.00,0.79,5.6,1.38,2.44,2.69,2.06,8,10,1,-1.0
0.00,0.27,0.00,0.00,0.00,0.21,0.01,0.04,0.28,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.14,0.00,-0.28,5.26,3.77,2.07,2.43,2.82,8,10,1,1.2
0.00,0.13,0.00,0.00,0.00,1.10,1.00,1.02,3.14,0.00,0.00,0.00,0.00,0.00,5.15,0.00,0.07,0.00,1.06,4.97,2.89,1.03,3.44,4.96,7,19,1,-0.3
1.00,0.00,0.00,0.00,0.00,1.01,0.01,1.01,1.04,0.00,0.00,0.00,0.00,0.02,1.06,0.00,0.00,0.00,5.40,7.62,3.21,2.12,2.47,1.22,8,1,0,13.5
0.02,0.00,0.00,0.00,0.00,1.04,0.00,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.06,0.00,0.02,0.00,-0.25,6.39,2.06,4.30,4.19,2.12,10,3,1,5.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65,2.75,0.25,1.75,0.50,1,8,0,9.5
0.00,1.00,0.00,0.00,0.00,1.50,2.50,1.50,1.50,0.00,0.50,0.00,0.00,0.00,3.50,0.00,0.50,0.00,5.35,11.55,4.69,6.06,1.25,3.75,4,5,0,3.5
0.00,0.50,0.00,0.00,0.00,2.75,2.25,0.75,0.75,1.00,0.25,0.00,0.00,0.00,1.75,0.00,0.25,0.00,6.17,11.38,4.34,6.03,3.50,4.44,4,12,1,2.8
0.00,0.25,0.00,0.00,0.00,2.38,2.12,1.38,5.38,0.50,0.12,0.00,0.00,0.00,3.88,0.00,0.12,0.00,5.89,11.06,4.17,4.02,3.12,3.28,5,7,1,1.4
0.00,0.12,0.00,0.00,0.00,2.19,2.06,0.69,5.69,0.25,0.06,0.00,0.00,0.00,3.94,0.00,0.06,0.00,4.34,10.42,2.09,4.01,3.34,2.54,10,8,0,-1.0
0.00,0.03,0.00,0.00,0.00,3.05,1.52,1.67,2.42,0.06,0.02,0.00,0.00,0.00,3.98,0.00,0.02,0.00,1.49,10.54,1.02,4.50,3.15,2.02,15,7,0,1.2
0.00,0.01,0.00,0.00,0.00,1.76,0.88,0.92,1.61,0.02,0.00,0.00,0.00,0.50,1.00,0.00,0.00,0.00,0.97,9.85,2.76,3.63,4.10,0.48,16,5,0,-1.6
0.00,0.50,0.00,0.00,0.00,1.94,0.22,1.23,0.40,0.00,0.00,0.00,0.00,0.12,2.25,0.00,0.50,0.00,-0.56,9.66,2.69,2.41,1.46,0.69,15,3,0,0.0
0.00,0.25,0.00,0.00,0.00,0.97,0.11,0.61,0.20,0.00,0.00,0.00,0.00,0.06,1.12,0.00,0.25,0.00,-0.28,9.54,1.34,2.20,2.57,6.30,11,19,0,-0.5
0.00,0.01,0.00,0.00,0.00,0.03,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.06,0.04,0.00,0.01,0.00,-0.04,9.87,0.54,2.63,2.01,1.87,15,4,0,4.8
0.50,1.00,0.00,0.00,0.00,2.01,0.00,1.50,3.00,1.00,0.00,0.00,0.00,0.02,2.51,0.00,0.00,0.00,4.79,9.08,1.14,1.66,2.71,1.78,18,6,1,-0.7
0.12,1.25,0.00,0.00,0.00,2.50,4.00,1.38,2.25,0.25,0.00,0.00,0.00,1.00,4.63,0.00,1.00,0.00,3.65,9.41,1.78,1.41,2.53,4.68,10,18,1,1.7
0.03,0.31,0.00,0.00,0.00,3.63,1.50,2.34,3.06,0.06,0.00,0.00,0.00,1.25,5.16,0.00,0.25,0.00,0.86,9.29,1.95,1.35,4.43,4.14,13,6,0,1.0
0.02,0.16,0.00,0.00,0.00,1.81,1.75,1.17,1.53,0.03,0.00,0.00,0.00,1.63,6.58,0.00,1.13,0.00,1.43,9.45,1.97,2.68,1.60,1.91,16,7,1,2.5
0.01,0.08,0.00,0.00,0.00,3.91,0.88,2.59,3.77,0.02,0.00,0.00,0.00,0.81,5.29,0.00,1.56,0.00,3.22,10.91,0.99,2.34,2.27,1.51,12,10,0,10.9
0.00,0.04,0.00,0.00,0.00,2.95,2.44,2.29,2.88,0.01,1.00,0.00,0.00,0.41,7.64,0.00,1.78,0.00,12.51,10.81,3.49,3.17,3.82,1.58,11,13,1,9.0
0.00,0.02,0.00,0.00,0.00,4.48,2.22,1.15,5.44,0.00,1.50,0.00,0.00,1.20,3.82,0.00,0.89,0.00,15.25,9.17,3.75,1.58,4.06,2.94,12,9,0,-0.6
0.00,0.01,0.00,0.00,0.00,4.24,1.11,1.57,2.72,0.00,0.75,0.00,0.00,0.60,2.91,0.00,0.45,0.00,7.03,10.44,1.87,0.79,4.02,5.52,14,16,1,6.7
0.00,0.00,0.00,0.00,0.00,6.12,0.55,0.79,3.36,0.00,1.38,0.00,0.00,0.30,2.46,0.00,0.22,0.00,10.21,10.41,1.94,1.40,2.79,0.99,14,11,0,5.8
0.25,0.50,0.00,0.00,0.00,1.63,0.03,0.05,2.09,0.00,0.46,0.00,0.00,0.64,3.40,0.00,0.26,0.00,3.34,11.18,2.87,1.84,2.46,2.21,9,11,0,9.5
0.13,0.25,0.00,0.00,0.00,2.82,2.02,0.02,2.04,0.00,1.23,0.00,0.00,1.32,5.70,0.00,1.13,0.00,11.17,9.86,2.44,0.92,1.70,3.81,8,17,1,1.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.28,2.50,1.00,4.00,2.50,14,1,0,-1.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.00,0.00,0.00,0.00,11,12,1,0.0
0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.70,2.55,1.50,1.50,0.50,0.00,6,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.35,2.55,2.75,1.75,0.00,0.75,12,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.17,2.55,1.34,1.97,4.00,2.94,13,14,1,0.0
0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.08,2.55,1.67,1.98,4.33,1.81,14,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,2.55,3.42,3.00,0.28,2.71,13,20,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,2.55,1.71,1.50,0.44,2.79,12,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,2.55,3.85,3.75,0.53,2.37,9,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,3.93,1.87,0.38,1.46,10,8,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.98,3.47,0.89,0.70,11,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.49,1.73,2.54,2.71,13,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.37,1.93,0.17,3.13,11,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.19,1.97,3.97,1.29,12,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.59,3.98,4.01,0.16,15,5,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,2.15,2.00,2.45,2.56,16,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.07,5.00,1.42,1.02,15,7,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.77,2.75,1.38,1.02,15,12,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.38,1.37,0.69,2.12,12,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,4.69,3.69,1.39,1.21,12,3,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,3.17,2.92,4.33,1.31,12,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.59,1.46,3.22,1.37,13,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.79,1.73,3.31,0.22,15,8,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.40,2.87,3.07,2.69,14,12,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.70,1.43,4.11,2.53,14,2,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.85,2.72,1.31,1.01,12,16,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.42,1.36,3.38,1.08,11,3,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,1.71,0.68,1.53,3.19,11,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.55,2.93,1.67,3.46,3.64,11,6,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.32,1.71,1.51,2.87,7,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.66,0.86,2.43,0.38,9,2,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,3.08,1.86,4.51,0.38,7,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.77,2.96,2.31,3.12,9,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.89,1.48,1.75,2.31,10,6,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,3.22,2.87,2.67,3.48,10,13,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.90,3.36,1.49,5.00,12,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.45,2.68,2.70,2.35,12,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.23,2.34,2.18,0.30,12,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,3.11,2.17,1.64,3.04,13,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.89,2.52,2.42,2.96,13,7,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.44,4.26,2.41,1.69,14,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.36,6.07,5.75,2.08,17,1,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.68,4.03,1.38,4.16,14,20,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.34,2.02,1.70,0.26,14,5,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.17,2.01,1.47,1.68,14,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1.59,1.00,1.72,0.60,13,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1.79,0.50,2.29,3.35,14,6,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.90,1.25,2.73,1.93,15,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.71,1.00,0.25,0.50,2.88,9,12,0,0.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,0.00,0.00,0.00,20,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.75,1.75,1.00,4.25,17,20,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.38,1.88,4.25,0.25,14,1,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,3.69,2.94,0.12,1.12,16,10,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.84,4.47,3.22,1.44,18,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.92,5.23,1.12,2.84,15,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.24,3.15,1.95,1.07,14,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,3.12,1.58,1.39,3.13,15,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.56,0.79,2.61,2.20,15,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.78,1.39,2.20,1.85,15,13,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.22,1.67,1.35,5.23,17,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.61,1.84,2.76,0.92,13,7,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.81,1.92,4.91,1.82,16,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.40,2.96,3.63,0.12,12,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.04,3.53,2.17,0.51,16,2,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.52,2.76,1.73,3.28,17,9,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.26,3.38,3.34,3.24,18,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.13,4.69,5.99,3.17,17,6,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.07,2.35,1.34,3.27,18,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.03,2.17,0.53,3.90,18,10,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.52,4.09,1.08,2.11,17,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.26,2.04,2.31,2.34,19,11,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.63,2.02,4.25,3.53,16,8,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.31,1.01,0.85,2.72,16,12,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.66,1.51,2.74,2.17,17,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.33,2.75,0.46,1.31,15,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.08,1.19,0.52,1.27,14,5,1,0.0
