PlayerID,Year,Round,Team,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
37655,2014,26,Internacional,0.00,0.30,0.00,0.00,0.00,0.39,0.93,0.00,0.03,0.00,0.09,0.00,0.00,0.30,0.99,0.30,0.18,0.00,-0.33,ata,10.13,5.01,2.01,0.84,0.59,2,1,0,-3.8
37655,2014,30,Internacional,0.00,0.03,0.00,0.00,0.00,0.06,0.01,0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.14,0.00,0.00,0.00,-0.11,ata,10.13,1.67,2.82,2.09,2.14,5,11,0,-0.8
37655,2014,33,Internacional,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,-0.07,ata,10.8,2.65,1.26,1.40,0.32,6,3,0,5.2
37655,2014,37,Internacional,0.00,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.14,ata,10.23,2.44,1.42,0.01,2.84,3,16,1,0.0
37655,2014,38,Internacional,0.00,0.01,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,4.01,0.00,1.00,0.00,0.04,ata,11.65,3.73,1.43,1.73,1.03,3,13,0,8.8
37655,2016,1,Figueirense,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ata,5.74,0.00,0.00,0.00,0.00,8,9,1,-0.2
37655,2016,2,Figueirense,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,-0.20,ata,12.36,0.00,0.00,0.00,1.00,14,15,0,17.3
37655,2016,3,Figueirense,0.00,0.00,0.00,0.00,0.00,0.60,1.00,2.30,0.60,0.00,2.00,0.00,0.00,1.00,2.90,0.00,0.00,0.00,17.24,ata,12.44,2.00,2.00,2.00,1.30,16,7,1,5.6
37655,2016,4,Figueirense,0.00,0.00,0.00,0.00,0.00,4.18,1.30,0.69,1.18,0.00,1.60,0.00,0.00,2.30,3.87,0.00,0.00,0.00,10.77,ata,13.11,2.60,2.60,1.30,2.66,17,16,0,5.9
37655,2016,5,Figueirense,0.00,0.00,0.00,0.00,0.00,2.25,1.39,2.21,1.35,1.00,0.48,0.00,0.00,0.69,1.16,0.00,0.00,0.00,9.13,ata,13.68,1.78,2.78,1.42,0.48,11,9,1,6.2
