PlayerID,Year,Round,Team,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
68925,2016,16,Atlético-MG,0.00,1.05,0.00,0.00,0.00,6.18,0.33,1.67,7.60,0.00,0.00,0.00,0.00,0.41,14.64,0.00,4.95,0.67,7.29,zag,18.54,8.22,7.02,9.27,3.59,7,1,0,7.9
68925,2016,17,Atlético-MG,0.00,0.84,0.00,0.00,0.00,6.94,0.26,2.34,8.08,0.00,0.00,0.00,0.00,0.33,15.71,0.00,5.96,1.54,13.73,zag,19.14,7.57,5.61,4.77,5.51,6,18,1,9.3
68925,2016,18,Atlético-MG,0.00,0.67,0.00,0.00,0.00,5.56,1.21,1.87,7.46,0.00,0.00,0.00,0.00,0.26,14.57,0.00,6.77,2.23,20.28,zag,17.33,9.06,4.49,5.79,5.70,5,11,0,0.4
68925,2016,19,Atlético-MG,0.00,0.54,0.00,0.00,0.00,5.44,0.97,2.50,6.97,0.00,0.00,0.00,0.00,0.21,12.66,0.00,5.42,1.78,16.63,zag,17.91,9.25,4.59,6.48,8.06,2,11,1,1.9
68925,2016,20,Atlético-MG,0.00,0.43,0.00,0.00,0.00,6.36,0.77,2.00,8.58,0.00,0.00,0.00,0.00,0.17,11.13,0.00,5.33,1.43,15.20,zag,18.22,10.40,4.67,7.19,3.94,4,2,0,4.9
68925,2016,21,Atlético-MG,0.00,0.34,0.00,0.00,0.00,6.08,0.62,3.60,9.86,0.00,0.00,0.00,0.00,0.13,11.90,0.00,6.27,1.14,17.06,zag,19.32,8.32,6.74,3.76,3.76,2,9,1,9.1
68925,2016,22,Atlético-MG,0.00,0.28,0.00,0.00,0.00,5.87,0.50,3.88,8.89,0.00,0.00,0.00,0.00,0.11,9.52,0.00,7.01,1.91,22.75,zag,17.62,7.65,5.39,6.55,5.51,3,6,0,-0.7
68925,2016,24,Atlético-MG,0.00,0.98,0.00,0.00,0.00,4.56,0.32,2.48,7.29,0.00,0.00,0.00,0.00,0.07,8.49,0.00,5.29,1.22,14.00,zag,17.93,7.70,5.25,4.58,4.92,3,7,0,3.4
68925,2016,25,Atlético-MG,0.00,0.78,0.00,0.00,0.00,3.64,0.25,2.99,6.83,0.00,0.00,0.00,0.00,0.05,10.79,0.00,6.23,0.98,14.60,zag,18.19,8.16,8.20,8.75,9.61,3,13,1,4.6
68925,2016,26,Atlético-MG,0.00,0.62,0.00,0.00,0.00,3.92,0.20,2.39,7.47,0.00,0.00,0.00,0.00,0.04,11.64,0.00,4.98,1.78,16.28,zag,17.19,7.53,6.56,5.58,5.95,3,15,0,-0.7
68925,2016,27,Atlético-MG,0.00,0.50,0.00,0.00,0.00,7.13,0.16,1.91,6.97,0.00,0.00,0.00,0.00,0.04,12.31,0.00,4.99,1.43,12.32,zag,17.48,7.02,6.25,3.63,6.52,3,18,1,0.9
68925,2016,28,Atlético-MG,0.00,0.40,0.00,0.00,0.00,7.71,0.13,1.53,6.58,0.00,0.00,0.00,0.00,0.03,10.85,0.00,4.99,1.14,10.76,zag,17.65,8.62,6.00,7.10,7.97,3,10,0,2.9
68925,2016,29,Atlético-MG,0.00,0.32,0.00,0.00,0.00,8.16,0.10,1.22,6.26,0.00,0.00,0.00,0.00,0.02,8.68,0.00,5.99,0.91,11.51,zag,17.97,8.89,5.80,3.11,7.23,3,9,0,4.4
68925,2016,30,Atlético-MG,0.00,0.26,0.00,0.00,0.00,7.53,0.08,0.98,6.01,0.00,0.00,0.00,0.00,0.02,8.94,0.00,4.79,1.73,13.61,zag,18.87,7.12,4.64,2.98,7.60,3,20,1,11.1
