PlayerID,Year,Round,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,realScore
36612,2014,10,0.06,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.88,0.00,1.38,0.00,lat,14.67,-3.1
36612,2014,14,0.00,0.12,0.00,0.00,0.00,0.13,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.09,0.00,lat,14.87,2.2
36612,2014,15,0.00,0.06,0.00,0.00,0.00,2.07,0.00,0.00,3.01,0.00,0.00,0.00,0.00,0.00,0.15,0.00,1.04,0.00,lat,13.86,-1.2
36612,2014,16,0.00,1.03,0.00,0.00,0.00,1.03,0.00,0.00,1.51,0.00,0.00,0.00,0.00,0.00,3.08,0.00,1.52,0.00,lat,16.56,12.0
36612,2014,17,0.00,0.52,0.00,0.00,0.00,0.52,0.00,1.00,1.75,0.00,0.00,0.00,0.00,1.00,3.54,0.00,7.76,0.00,lat,14.44,-0.1
36612,2014,18,0.00,0.26,0.00,0.00,0.00,1.26,1.00,0.50,0.88,0.00,0.00,0.00,0.00,0.50,3.77,0.00,3.88,0.00,lat,14.69,2.7
36612,2014,19,0.00,0.13,0.00,0.00,0.00,1.63,0.50,0.25,2.44,0.00,0.00,0.00,0.00,0.25,5.88,0.00,3.94,0.00,lat,15.03,4.1
36612,2014,20,1.00,0.06,0.00,0.00,0.00,0.81,0.25,0.13,1.22,0.00,0.00,0.00,0.00,0.12,5.94,0.00,1.97,0.00,lat,14.4,1.0
36612,2014,22,0.25,0.52,0.00,0.00,0.00,0.70,0.06,0.03,1.30,0.00,0.00,0.00,0.00,0.03,2.99,0.00,1.49,0.00,lat,13.96,0.0
36612,2014,23,0.13,0.26,0.00,0.00,0.00,2.35,0.03,1.02,0.65,0.00,0.00,0.00,0.00,1.02,4.49,0.00,1.75,0.00,lat,14.12,0.9
36612,2014,24,0.06,0.13,0.00,0.00,0.00,4.18,0.02,0.51,3.33,0.00,0.00,0.00,0.00,1.51,3.25,0.00,1.87,0.00,lat,15.17,7.0
36612,2014,25,1.03,0.06,0.00,0.00,0.00,3.09,1.01,1.25,1.66,0.00,0.00,0.00,0.00,0.75,4.62,0.00,1.94,0.00,lat,14.44,2.5
36612,2014,26,0.52,1.03,0.00,0.00,0.00,2.54,0.50,0.63,0.83,0.00,0.00,0.00,0.00,0.38,8.31,0.00,4.97,0.00,lat,14.51,3.9
36612,2014,27,0.26,0.52,0.00,0.00,0.00,1.27,0.25,0.31,1.42,0.00,0.00,0.00,0.00,0.19,4.16,0.00,4.48,0.00,lat,13.82,-0.1
36612,2014,28,0.13,0.26,0.00,0.00,0.00,0.64,0.13,0.16,1.71,0.00,0.00,0.00,0.00,0.09,4.08,0.00,2.24,0.00,lat,14.67,4.2
36612,2014,29,0.06,0.13,0.00,0.00,0.00,0.32,0.06,0.08,0.85,0.00,0.00,0.00,0.00,0.05,5.04,0.00,4.12,0.00,lat,14.66,4.4
36612,2014,30,0.03,1.06,0.00,0.00,0.00,1.16,0.03,0.04,2.43,0.00,0.00,0.00,0.00,0.02,5.52,0.00,6.06,0.00,lat,13.58,-1.0
36612,2014,32,0.01,0.77,0.00,0.00,0.00,0.29,0.01,0.01,1.11,0.00,0.00,0.00,0.00,0.01,3.38,0.00,2.02,0.00,lat,15.17,9.8
36612,2014,33,1.00,0.38,0.00,0.00,0.00,0.14,0.00,1.00,2.55,0.00,0.00,0.00,0.00,0.00,2.69,0.00,3.01,0.00,lat,16.31,13.7
36612,2014,34,1.50,0.19,0.00,0.00,0.00,1.07,1.00,0.50,1.28,0.00,0.00,0.00,0.00,0.00,2.34,0.00,6.50,0.00,lat,14.23,1.2
36612,2014,35,0.75,1.10,0.00,0.00,0.00,1.54,0.50,1.25,1.64,0.00,0.00,0.00,0.00,0.00,4.17,0.00,5.25,0.00,lat,14.49,2.8
36612,2014,36,0.38,0.55,0.00,0.00,0.00,1.77,0.25,0.63,1.82,0.00,0.00,0.00,0.00,0.00,4.09,0.00,4.63,0.00,lat,14.27,1.4
36612,2014,37,0.19,1.27,0.00,0.00,0.00,0.88,0.13,1.31,1.91,0.00,0.00,0.00,0.00,0.00,6.04,0.00,4.31,0.00,lat,13.86,0.0
